MemberID,ApplicationType,EmpLength,EmpTitle,HomeOwnership,AnnualIncome,DTI,TotalAcc
491642,INDIVIDUAL,< 1 year,Aquinas Academy,OWN,31193,0,4
428101,INDIVIDUAL,2 years,McOpCo,OWN,22000,0.1975,12
391952,INDIVIDUAL,< 1 year,Dr. Demartino,OWN,25000,0.1238,11
594840,INDIVIDUAL,< 1 year,ICR,OWN,48000,0.0085,18
749595,INDIVIDUAL,1 year,Marie Welshinger,RENT,38500,0.0549,14
948621,INDIVIDUAL,1 year,MH Consulting Services,RENT,71040,0.0275,17
1015921,INDIVIDUAL,1 year,Fisher Asset Management LLC,RENT,65000,0.0052,10
442399,INDIVIDUAL,1 year,State of Washington Dept of Corrections,RENT,42000,0.0997,27
516330,INDIVIDUAL,1 year,Roanoke City,RENT,42312,0.1211,14
769311,INDIVIDUAL,1 year,2Dialog,RENT,50000,0.0883,26
1049091,INDIVIDUAL,1 year,CentrAlert,RENT,50000,0.1284,21
618122,INDIVIDUAL,1 year,Newark Board of Education,RENT,52300,0.0376,21
799645,INDIVIDUAL,10+ years,kamco supply corp of new england,RENT,45000,0.2216,25
751369,INDIVIDUAL,10+ years,pss,RENT,140000,0.0796,24
860102,INDIVIDUAL,10+ years,,RENT,30000,0.0024,4
1099330,INDIVIDUAL,10+ years,escambia county board of county commissi,RENT,26400,0.1709,10
951674,INDIVIDUAL,2 years,"DR, Inc.",RENT,70000,0.0777,21
1019162,INDIVIDUAL,2 years,ArtsFund,RENT,60000,0.0622,12
850593,INDIVIDUAL,2 years,Stainless Sales Corporation,RENT,110500,0.0968,26
942327,INDIVIDUAL,2 years,Great southwestern construction,RENT,42000,0.1331,12
403074,INDIVIDUAL,2 years,International Education,RENT,30000,0.008,21
416411,INDIVIDUAL,2 years,Improvement Direct,RENT,23198,0.0895,21
835549,INDIVIDUAL,2 years,Compusearch,RENT,70000,0.0427,5
961133,INDIVIDUAL,2 years,TeleNav,RENT,110000,0.0693,17
357323,INDIVIDUAL,2 years,"Psychology Software Tools, Inc",RENT,31000,0.085,11
604357,INDIVIDUAL,2 years,"Impact Technologies, LLC",RENT,84000,0.0913,4
927319,INDIVIDUAL,2 years,baystate builders,RENT,30000,0.072,21
1011709,INDIVIDUAL,3 years,"CONNSACS, Inc.",RENT,35000,0.1282,15
1109494,INDIVIDUAL,3 years,Panasonic Avionics Corporation,RENT,80000,0.1425,14
874733,INDIVIDUAL,3 years,Turner Broadcasting,RENT,47000,0.1006,13
942686,INDIVIDUAL,3 years,"Mediatech, Inc.",RENT,34200,0.0242,6
850858,INDIVIDUAL,3 years,The Capital Group,RENT,65000,0.0414,8
458437,INDIVIDUAL,3 years,United States Patent and Trademark Office,RENT,98000,0.0277,25
1033127,INDIVIDUAL,4 years,Booz & Company,RENT,68500,0.0519,14
939281,INDIVIDUAL,4 years,"KTG, Inc.",RENT,36000,0.0567,24
877916,INDIVIDUAL,4 years,tire kingdom,RENT,60000,0.2162,12
862606,INDIVIDUAL,4 years,Walmart,RENT,14400,0.0208,3
414464,INDIVIDUAL,4 years,,RENT,189996,0.0105,13
848574,INDIVIDUAL,4 years,somerset county,RENT,43300,0.051,10
766062,INDIVIDUAL,4 years,After Cool Fitness,RENT,8004,0.087,16
898423,INDIVIDUAL,5 years,Tops Markets,RENT,36000,0.0787,27
974641,INDIVIDUAL,5 years,Autozone,RENT,27000,0.052,5
1071722,INDIVIDUAL,5 years,WENDOH Media,RENT,84000,0.1194,34
961022,INDIVIDUAL,5 years,Waste Management,RENT,45600,0.2211,13
920749,INDIVIDUAL,6 years,Abc Supply Co. Inc,RENT,60000,0.069,19
974139,INDIVIDUAL,6 years,City of Lebanon,RENT,39336,0.1293,10
1019037,INDIVIDUAL,6 years,wny urology associates,RENT,42000,0.2183,17
1227186,INDIVIDUAL,6 years,"PPG Industries, Inc.",RENT,69000,0.1108,15
679135,INDIVIDUAL,6 years,"Ocean Spray Cranberries, Inc.",RENT,52000,0.051,25
904859,INDIVIDUAL,6 years,Mac Brown Excavating,RENT,40000,0.1923,16
602264,INDIVIDUAL,8 years,Table Mountain Rancheria,RENT,60495,0.1343,15
1003659,INDIVIDUAL,8 years,columbia pictures industries inc,RENT,48000,0.1865,18
595082,INDIVIDUAL,9 years,NetApp,RENT,130000,0.0498,28
602508,INDIVIDUAL,9 years,BR Instrument Corp,RENT,70000,0.0211,16
1223530,INDIVIDUAL,9 years,Broad and Lehigh Pharmacy,RENT,112440,0.1411,33
435726,INDIVIDUAL,< 1 year,Lockheed Martin Corp.,RENT,42000,0.0657,16
433009,INDIVIDUAL,< 1 year,Small World Preschool,RENT,36300,0.0093,5
847753,INDIVIDUAL,< 1 year,South Pacific Financial,RENT,42000,0.1631,12
491508,INDIVIDUAL,< 1 year,Goodman Manufacturing,RENT,16000,0,8
745351,INDIVIDUAL,< 1 year,Inmotion Hosting,RENT,40000,0.2022,13
552711,INDIVIDUAL,< 1 year,Zwingli United Church of Christ,RENT,25000,0.072,10
1265281,INDIVIDUAL,< 1 year,City of Troy,RENT,53000,0.1723,21
596653,INDIVIDUAL,2 years,Hagerman & Company,RENT,73000,0.0044,16
834068,INDIVIDUAL,9 years,Fire and Life Safety America,RENT,44000,0.0297,31
651233,INDIVIDUAL,1 year,Hennepin County,RENT,37315,0.0119,22
595085,INDIVIDUAL,1 year,"Tyson Foods, Inc.",RENT,74500,0.1638,40
554033,INDIVIDUAL,1 year,Cheesecake Factory,RENT,30000,0.0668,9
938040,INDIVIDUAL,1 year,State Of California,RENT,74400,0.1365,12
422393,INDIVIDUAL,10+ years,State of Oregon,RENT,70500,0.1711,16
922807,INDIVIDUAL,10+ years,Marin Community College District,RENT,53196,0.166,21
807060,INDIVIDUAL,2 years,IBIS Advisors Co.,RENT,70000,0.0185,15
750023,INDIVIDUAL,2 years,Zuccareli's,RENT,30000,0.0568,21
349026,INDIVIDUAL,2 years,E² Inc.,RENT,44500,0.0777,21
929259,INDIVIDUAL,2 years,Valley Regional Medical Center,RENT,66000,0.0095,7
708032,INDIVIDUAL,3 years,Rice University - School of Music,RENT,52800,0.1139,24
894687,INDIVIDUAL,3 years,,RENT,24000,0.056,10
814771,INDIVIDUAL,9 years,walmart,RENT,25200,0.0371,21
422006,INDIVIDUAL,< 1 year,Cruses-n-More,RENT,24000,0,9
517674,INDIVIDUAL,< 1 year,Robinson Helicopter,RENT,75400,0.1286,15
366625,INDIVIDUAL,< 1 year,,RENT,40000,0.0648,23
361181,INDIVIDUAL,< 1 year,Salamander Fire Protection,RENT,21000,0.0171,6
448561,INDIVIDUAL,< 1 year,Millenium Partners,RENT,70004,0.0756,17
1083658,INDIVIDUAL,< 1 year,A&N International,RENT,36000,0.2487,19
997144,INDIVIDUAL,2 years,Pcdata,RENT,81600,0.0847,14
434505,INDIVIDUAL,2 years,supplemental healthcare,RENT,37050,0.1263,23
449570,INDIVIDUAL,2 years,metlife,RENT,45000,0.0536,6
616092,INDIVIDUAL,5 years,Ticketmaster,RENT,58000,0.1186,18
390093,INDIVIDUAL,6 years,Hawaii Agriculture Research Center,RENT,60000,0.0178,30
772276,INDIVIDUAL,6 years,Cooks Cleaning,RENT,21000,0.2286,8
594630,INDIVIDUAL,< 1 year,BBVA Compass,RENT,34000,0.0646,8
590940,INDIVIDUAL,< 1 year,,RENT,89000,0.01,32
785477,INDIVIDUAL,< 1 year,Mattingly Electric,RENT,25000,0.1666,32
732666,INDIVIDUAL,10+ years,LAYTON MANUFACTRING,RENT,60000,0.1038,27
700814,INDIVIDUAL,9 years,ira mast,RENT,45000,0.0523,20
1010746,INDIVIDUAL,1 year,Idyllwild Arts Foundation,RENT,165996,0.0348,28
1053961,INDIVIDUAL,1 year,Firsthealth of the carolinas,RENT,60000,0.1254,33
750832,INDIVIDUAL,4 years,Specialty Sports Venture (Vail Resorts),RENT,32000,0.2254,21
582795,INDIVIDUAL,7 years,Virginia Military Institute,RENT,48000,0.1635,18
733441,INDIVIDUAL,< 1 year,The University of Chicago,RENT,28150,0.1364,16
388091,INDIVIDUAL,4 years,mercury insurance,RENT,39996,0.0918,25
1038058,INDIVIDUAL,1 year,UPMC Centers for Rehab Services,RENT,45000,0.1064,14
1040357,INDIVIDUAL,1 year,Anika Therapeutics,RENT,96000,0.0143,16
1036798,INDIVIDUAL,1 year,PC Richard and Son,RENT,30000,0.0796,6
667620,INDIVIDUAL,1 year,Creative Concrete Solutions,RENT,30000,0.0424,14
448884,INDIVIDUAL,1 year,CBS,RENT,54996,0.1189,5
1241339,INDIVIDUAL,10+ years,Kaiser Permanente,RENT,54000,0.1527,14
954015,INDIVIDUAL,2 years,Mcdonalds,RENT,15000,0.0584,8
999258,INDIVIDUAL,2 years,TERC,RENT,46151.04,0.1108,20
624526,INDIVIDUAL,2 years,Apple Inc,RENT,31000,0.077,3
865682,INDIVIDUAL,3 years,Citrus Health and Rehab,RENT,116400,0.0228,14
870699,INDIVIDUAL,3 years,Ronald S. Haft,RENT,63500,0.155,8
1226747,INDIVIDUAL,3 years,Barclays Capital,RENT,125000,0.0787,19
568335,INDIVIDUAL,5 years,inet,RENT,36000,0.005,4
634654,INDIVIDUAL,5 years,"1st Class Sleep Diagnostics, Inc.",RENT,95000,0.0128,8
1096963,INDIVIDUAL,6 years,wells fargo bank`,RENT,51600,0.146,7
1017070,INDIVIDUAL,6 years,Stanley Access Technologies,RENT,47000,0.1014,14
645434,INDIVIDUAL,6 years,Datasoft Inc.,RENT,75000,0.1054,15
820864,INDIVIDUAL,< 1 year,Ring Power,RENT,49000,0.1435,10
447614,INDIVIDUAL,< 1 year,Linkus (Contracted),RENT,27996,0.147,9
574141,INDIVIDUAL,< 1 year,Car Quest,RENT,12000,0.06,10
1002865,INDIVIDUAL,7 years,United BMW of Roswell,RENT,36000,0.1153,31
1188457,INDIVIDUAL,9 years,u.s. security assoiciates inc,RENT,25000,0.0614,10
1209489,INDIVIDUAL,1 year,Miami Dade Corrections and Rehabilitatio,RENT,44760,0.0416,10
656090,INDIVIDUAL,1 year,Arthur J Gallagher,RENT,57000,0.1855,18
420501,INDIVIDUAL,1 year,Venue Security Corp,RENT,36000,0.2033,18
349851,INDIVIDUAL,10+ years,Boston College,RENT,65004,0.0155,15
392123,INDIVIDUAL,3 years,Nationwide Mutual Insurance Company,RENT,36100,0.014,4
360932,INDIVIDUAL,3 years,Trc Staffing,RENT,22000,0.09,15
536216,INDIVIDUAL,4 years,Boykin Transport,RENT,57996,0.0048,7
616749,INDIVIDUAL,4 years,TNT POOL SERVICE,RENT,48659,0.0683,6
944419,INDIVIDUAL,5 years,QPS LLC,RENT,46200,0.1112,8
535632,INDIVIDUAL,5 years,city of miami beach,RENT,20000,0.0312,10
640599,INDIVIDUAL,5 years,fritz plumbing,RENT,50000,0.137,14
799415,INDIVIDUAL,5 years,Chicago Transit Authority,RENT,48000,0.0893,5
548440,INDIVIDUAL,5 years,Six to Eight Inc,RENT,60000,0.0282,12
854631,INDIVIDUAL,7 years,Christian Coalition of Florida,RENT,56000,0.2164,20
593697,INDIVIDUAL,9 years,Valley Learning Center,RENT,28000,0.2105,5
783808,INDIVIDUAL,< 1 year,M&K II,RENT,52000,0.0623,6
484841,INDIVIDUAL,< 1 year,Southwestern Company,RENT,30000,0.054,4
575227,INDIVIDUAL,< 1 year,Backcountry.com,RENT,15600,0.2369,4
543489,INDIVIDUAL,< 1 year,Wells Fargo Advisors,RENT,75000,0.1415,6
655976,INDIVIDUAL,< 1 year,TW&C,RENT,46344,0.1139,15
1246948,INDIVIDUAL,6 years,new york city marshal,RENT,45000,0.092,27
610554,INDIVIDUAL,9 years,Military,RENT,66000,0.1842,19
350763,INDIVIDUAL,1 year,Northrop Grumman,RENT,60000,0.1434,11
557659,INDIVIDUAL,1 year,US Security Associates,RENT,13440,0.0205,5
823060,INDIVIDUAL,3 years,Houston Fire Dept.,RENT,60000,0.06,33
913586,INDIVIDUAL,3 years,Oakley,RENT,68000,0.1184,11
938523,INDIVIDUAL,3 years,Doctor's Ambulance Service,RENT,32000,0.0836,10
1028341,INDIVIDUAL,4 years,pizza inn,RENT,35000,0.2568,28
925837,INDIVIDUAL,5 years,the severn group,RENT,52000,0.2165,12
949517,INDIVIDUAL,5 years,hot chocolate sparrow,RENT,24000,0.019,19
804561,INDIVIDUAL,< 1 year,Door Pro America,RENT,50000,0.1603,17
603653,INDIVIDUAL,< 1 year,,RENT,24000,0.2175,22
571384,INDIVIDUAL,2 years,Harris Corporation,RENT,57000,0.1128,14
554017,INDIVIDUAL,1 year,,RENT,61000,0.0329,4
444228,INDIVIDUAL,10+ years,USAF,RENT,58000,0.1541,24
1044140,INDIVIDUAL,10+ years,coastal tec,RENT,35000,0.1413,26
1274808,INDIVIDUAL,3 years,brittany farms health center,RENT,24500,0.0338,8
499463,INDIVIDUAL,4 years,US Cellular,RENT,35400,0.2115,36
496747,INDIVIDUAL,8 years,Guardian Fiberglass,RENT,65000,0.1165,22
415486,INDIVIDUAL,1 year,Owens-Illinois,RENT,40000,0.009,12
494016,INDIVIDUAL,1 year,cheesecake factory,RENT,30000,0.2284,8
511552,INDIVIDUAL,10+ years,pitman company,RENT,48000,0.2051,19
355104,INDIVIDUAL,10+ years,charrette pitman,RENT,48000,0.1477,19
678537,INDIVIDUAL,2 years,CORNELL COMPANIES,RENT,31200,0.0769,8
315589,INDIVIDUAL,3 years,Georgia Tech,RENT,78000,0.13,12
1271130,INDIVIDUAL,6 years,star trucking,RENT,108000,0.0683,20
930805,INDIVIDUAL,6 years,"RENO Hardware & Supply, Inc.",RENT,50000,0.0377,12
769354,INDIVIDUAL,7 years,The Grafton,RENT,60000,0.1762,16
743115,INDIVIDUAL,7 years,Stanford University,RENT,48000,0.1855,10
708750,INDIVIDUAL,< 1 year,New Orleans Hornets,RENT,60000,0.0734,13
650989,INDIVIDUAL,9 years,centria,RENT,55000,0.1588,11
718339,INDIVIDUAL,1 year,Patrick Buick GMC,RENT,28800,0.1404,27
850277,INDIVIDUAL,1 year,Elan Pharma via Bayside Solutions,RENT,138000,0.0123,15
1212114,INDIVIDUAL,2 years,Hyatt Vi,RENT,20400,0.1241,7
864390,INDIVIDUAL,2 years,"Apple, Inc.",RENT,38000,0.0117,5
518590,INDIVIDUAL,2 years,Myself--Childcare,RENT,19000,0.2305,5
512743,INDIVIDUAL,2 years,TCBY,RENT,7000,0.1354,3
439999,INDIVIDUAL,4 years,"ShatzmanBaker, PC",RENT,15000,0.1528,15
1282623,INDIVIDUAL,5 years,Wegmans Food Markets,RENT,29000,0.0277,5
413399,INDIVIDUAL,4 years,Vera Reporting,RENT,54996,0.0559,35
900107,INDIVIDUAL,< 1 year,RES Health Care,RENT,48000,0.005,18
994637,INDIVIDUAL,10+ years,Colorstyle Incorporated,RENT,33000,0.1745,18
603322,INDIVIDUAL,2 years,Walgreens,RENT,38896,0.112,12
1090999,INDIVIDUAL,3 years,Capital One Financial,RENT,35550,0.1063,37
1067817,INDIVIDUAL,4 years,Gunnison County Electric Association,RENT,58000,0.0846,9
992893,INDIVIDUAL,5 years,Convergys,RENT,86095,0.1146,28
1268402,INDIVIDUAL,7 years,ECC Capital Corporation,RENT,150000,0.1691,28
691548,INDIVIDUAL,4 years,City of Tempe,RENT,42000,0.138,15
754183,INDIVIDUAL,1 year,Global Quality Trade,RENT,28800,0.1108,8
351284,INDIVIDUAL,1 year,The Security Title Guarantee Corporation,RENT,32000,0.0476,7
813659,INDIVIDUAL,2 years,The Polyclinic,RENT,60000,0.0974,12
614622,INDIVIDUAL,3 years,Law Offices of Sandy Lipkin,RENT,90000,0.176,38
424810,INDIVIDUAL,7 years,Linebarger Goggan Blair & Sampson,RENT,73500,0.1843,26
620261,INDIVIDUAL,< 1 year,Credit Suisse AG,RENT,75000,0.0186,5
511819,INDIVIDUAL,1 year,American Institute for Foreign Studies,RENT,36500,0.1858,10
1097347,INDIVIDUAL,2 years,Austin Home Base Community School,RENT,22200,0.1259,5
663828,INDIVIDUAL,5 years,Straub Clinic & Hospital,RENT,38918.4,0.0839,10
543556,INDIVIDUAL,1 year,Jimmy John's,RENT,15000,0.068,12
424846,INDIVIDUAL,2 years,Kevin Leong,RENT,43004,0.127,24
768919,INDIVIDUAL,5 years,Ohio Public Employees Retirement System,RENT,47360,0.0537,16
605844,INDIVIDUAL,7 years,Sutter health. Eden/Alta bates,RENT,48000,0.0492,4
622716,INDIVIDUAL,9 years,"Batten and Shaw, Inc.",RENT,70200,0.2021,13
620789,INDIVIDUAL,2 years,NourishLife,RENT,30000,0.2229,27
625341,INDIVIDUAL,3 years,barley creek,RENT,14400,0,3
615829,INDIVIDUAL,5 years,American Medic of Charlotte Co.,RENT,36000,0.189,22
408375,INDIVIDUAL,10+ years,SAIC,RENT,144000,0.0435,15
713608,INDIVIDUAL,10+ years,Oceans Eleven Casino,RENT,36000,0.072,10
696564,INDIVIDUAL,6 years,Elite line Services,MORTGAGE,51500,0.1456,23
488611,INDIVIDUAL,7 years,"DCS, Inc",MORTGAGE,36500,0.0033,10
879897,INDIVIDUAL,7 years,Restoration Heat& Air,MORTGAGE,28800,0.0771,12
938819,INDIVIDUAL,5 years,City Of Seattle,MORTGAGE,81120,0.1843,16
1063271,INDIVIDUAL,7 years,Waste Industries,MORTGAGE,54000,0.1649,13
1002476,INDIVIDUAL,7 years,ppc,MORTGAGE,64800,0.1502,20
947424,INDIVIDUAL,2 years,Dept. of Social Services,MORTGAGE,40000,0.141,20
1279208,INDIVIDUAL,10+ years,Tanner Medical Center,MORTGAGE,70000,0.1517,23
423034,INDIVIDUAL,3 years,Infinite Systems Services Incorporated,MORTGAGE,40000,0.0966,15
857007,INDIVIDUAL,4 years,Northrop Grumman,MORTGAGE,72000,0.1542,20
775015,INDIVIDUAL,4 years,Self Employed,MORTGAGE,225000,0.0538,16
1001638,INDIVIDUAL,10+ years,clayton williams energy,OWN,55600,0,26
812849,INDIVIDUAL,2 years,Flightline,OWN,70000,0.1797,16
984845,INDIVIDUAL,7 years,Royalty Limousines,RENT,48000,0.188,20
765611,INDIVIDUAL,6 years,sorrell dev,RENT,40000,0.1824,30
420926,INDIVIDUAL,1 year,SMG Search,MORTGAGE,65004,0.0277,31
995287,INDIVIDUAL,3 years,Liquid Gold Well Service,MORTGAGE,78644,0.275,37
1055952,INDIVIDUAL,< 1 year,Wal-Mart,MORTGAGE,39660,0.1165,30
1236819,INDIVIDUAL,< 1 year,Five Guys,MORTGAGE,47000,0.2252,41
988495,INDIVIDUAL,1 year,Alliance Audio Visual,MORTGAGE,42000,0.1091,12
886842,INDIVIDUAL,5 years,WALMART,RENT,30000,0.1892,7
746376,INDIVIDUAL,5 years,Walt Disney World Resorts,RENT,27600,0.1535,5
1250948,INDIVIDUAL,7 years,Marriott International,RENT,42494,0.1065,9
916871,INDIVIDUAL,< 1 year,lotus marketing group,RENT,14400,0.1592,4
1274483,INDIVIDUAL,< 1 year,REC Solar,RENT,42816,0.0188,8
1233435,INDIVIDUAL,< 1 year,Sprint,RENT,31700,0.0201,5
1199242,INDIVIDUAL,1 year,Merritt's Ace Hardware,RENT,18000,0.2043,7
760997,INDIVIDUAL,10+ years,Whitman Financial Services,RENT,29040,0.0308,24
948165,INDIVIDUAL,10+ years,Jackson Independent School System,RENT,45314,0.223,22
1045471,INDIVIDUAL,7 years,Home Depot,RENT,31400,0.1896,16
454633,INDIVIDUAL,10+ years,Standard Courier,RENT,30000,0.0208,5
731438,INDIVIDUAL,4 years,Betts Express,RENT,36000,0.0743,16
1057404,INDIVIDUAL,< 1 year,ICF International,RENT,46000,0.1156,7
1189788,INDIVIDUAL,10+ years,Area Agency on Aging,MORTGAGE,31000,0.2059,14
1010890,INDIVIDUAL,< 1 year,Millercoors,MORTGAGE,65964,0.2059,35
1029234,INDIVIDUAL,1 year,Keller ISD,MORTGAGE,46000,0.1672,34
900645,INDIVIDUAL,1 year,RPi Electric,MORTGAGE,75000,0.149,20
887348,INDIVIDUAL,10+ years,LOCKHEED MARTIN CORPORATION,MORTGAGE,126000,0.0674,16
1045560,INDIVIDUAL,10+ years,RF Technologies,MORTGAGE,22000,0.2416,11
857335,INDIVIDUAL,10+ years,A.L.Ayala Roofing co.inc.,MORTGAGE,69900,0.0436,26
1219346,INDIVIDUAL,10+ years,self,MORTGAGE,240000,0.1631,29
1196316,INDIVIDUAL,10+ years,con edison,MORTGAGE,90000,0.0708,22
1203021,INDIVIDUAL,10+ years,Ericsson,MORTGAGE,100000,0.1122,38
1088327,INDIVIDUAL,10+ years,"Leggette, Brashears & Graham, Inc.",MORTGAGE,98400,0.0672,27
1278767,INDIVIDUAL,10+ years,Bourough of Butler,MORTGAGE,86400,0.0732,53
1022811,INDIVIDUAL,10+ years,Raleigh-Durham Airport Authority,MORTGAGE,40000,0.0204,19
969289,INDIVIDUAL,10+ years,Hackley School,MORTGAGE,87600,0.1667,55
1192296,INDIVIDUAL,10+ years,Ezee car wash,MORTGAGE,49200,0.05,6
918757,INDIVIDUAL,10+ years,Costco Wholesale,MORTGAGE,94128,0.1943,25
819057,INDIVIDUAL,10+ years,Housing Authority of CityNew Britain,MORTGAGE,88000,0.2482,55
1187115,INDIVIDUAL,10+ years,CITY OF RUNAWAY BAY,MORTGAGE,62400,0.1144,26
1235893,INDIVIDUAL,2 years,AgnetSolid,MORTGAGE,67200,0.1534,16
1273525,INDIVIDUAL,2 years,"Amphora, Inc.",MORTGAGE,249999.96,0.0465,23
635775,INDIVIDUAL,2 years,"iLumen, Inc.",MORTGAGE,45996,0.0765,17
844184,INDIVIDUAL,3 years,Colonial Heights City Schools,MORTGAGE,55000,0.041,14
781571,INDIVIDUAL,3 years,JBL Professional,MORTGAGE,42000,0.0374,9
943643,INDIVIDUAL,3 years,CableVision,MORTGAGE,150600,0.1215,34
867842,INDIVIDUAL,4 years,University of Chicago,MORTGAGE,198171.96,0.1474,32
1097226,INDIVIDUAL,6 years,Bank of America,MORTGAGE,72000,0.1907,24
882637,INDIVIDUAL,6 years,"Twin Distributing, Inc",MORTGAGE,51000,0.0647,20
989733,INDIVIDUAL,6 years,Global Parcel Service,MORTGAGE,144000,0.1082,16
1104183,INDIVIDUAL,7 years,okanogan co pud,MORTGAGE,72000,0.0127,26
1089326,INDIVIDUAL,7 years,United States District Court,MORTGAGE,62000,0.1711,20
1005809,INDIVIDUAL,7 years,Equifax Inc,MORTGAGE,172000,0.0106,34
788684,INDIVIDUAL,8 years,Walton County Public School,MORTGAGE,48000,0.0445,22
920962,INDIVIDUAL,8 years,Ingram Insurance Agency,MORTGAGE,54000,0.2084,19
882073,INDIVIDUAL,9 years,Controlled Automation,MORTGAGE,90000,0.1223,19
1212690,INDIVIDUAL,< 1 year,AAR Airlift,MORTGAGE,180000,0.1116,18
988146,INDIVIDUAL,< 1 year,Merchants & Farmers Bank,MORTGAGE,28800,0.1546,15
1210745,INDIVIDUAL,< 1 year,Mckesson,MORTGAGE,60000,0.1056,25
1232855,INDIVIDUAL,< 1 year,RAFFERTY SUBARU,MORTGAGE,96000,0.0019,14
805748,INDIVIDUAL,1 year,U.S. Air Force,MORTGAGE,54000,0.1529,23
1092979,INDIVIDUAL,10+ years,"O T Plus, Inc",MORTGAGE,240000,0.0575,38
821679,INDIVIDUAL,10+ years,Indian Health Services,MORTGAGE,52500,0.2448,29
968324,INDIVIDUAL,10+ years,Kiwiplan Inc,MORTGAGE,113676,0.2298,30
522162,INDIVIDUAL,10+ years,D&R Electric,MORTGAGE,75000,0.0285,25
803117,INDIVIDUAL,3 years,Chicago Franchise Systems,MORTGAGE,136000,0.02,18
1100141,INDIVIDUAL,5 years,,MORTGAGE,70000,0.113,47
1051745,INDIVIDUAL,5 years,ICF International,MORTGAGE,60000,0.1938,31
894224,INDIVIDUAL,6 years,Town of Mansfield,MORTGAGE,54000,0.0467,32
968312,INDIVIDUAL,6 years,Ferguson-Florissant School District,MORTGAGE,40000,0.0888,14
945346,INDIVIDUAL,6 years,Central States Funds,MORTGAGE,53329,0.0459,35
850287,INDIVIDUAL,6 years,Benfield Lighting Inc.,MORTGAGE,180000,0.1083,38
954999,INDIVIDUAL,7 years,Housing Authority of the City of Tulsa,MORTGAGE,84000,0.2006,32
741642,INDIVIDUAL,8 years,First Republic bank,MORTGAGE,125000,0.0752,21
1064747,INDIVIDUAL,< 1 year,USDA,MORTGAGE,72252,0.0877,31
1068362,INDIVIDUAL,< 1 year,Palm Valley Church,MORTGAGE,51000,0.0395,25
1197085,INDIVIDUAL,1 year,Home Depot,MORTGAGE,38880,0.0278,11
1019616,INDIVIDUAL,1 year,Lumension Security,MORTGAGE,141000,0.0795,43
1103858,INDIVIDUAL,10+ years,pelican products,MORTGAGE,45600,0.1292,22
543058,INDIVIDUAL,10+ years,Master Pitching Machine,MORTGAGE,75000,0.229,34
911999,INDIVIDUAL,3 years,Examinetics,MORTGAGE,30000,0.044,29
939795,INDIVIDUAL,4 years,Marshalls,MORTGAGE,48000,0.0063,22
977470,INDIVIDUAL,4 years,Federal Aviation Administration,MORTGAGE,65000,0.1937,33
1258219,INDIVIDUAL,5 years,wrymark,MORTGAGE,42000,0.1249,24
917700,INDIVIDUAL,7 years,State Farm,MORTGAGE,50400,0,7
985770,INDIVIDUAL,8 years,Quality Nissan,MORTGAGE,36000,0.2153,29
992096,INDIVIDUAL,< 1 year,Schaedler Yesco,MORTGAGE,91992,0.011,37
945559,INDIVIDUAL,3 years,BRIGGS ELECTRIC INC.,MORTGAGE,60000,0.124,44
434489,INDIVIDUAL,10+ years,RGA Wealth Management,MORTGAGE,200004,0.0561,15
1007964,INDIVIDUAL,9 years,,MORTGAGE,65000,0.1879,38
1264025,INDIVIDUAL,9 years,DA Heating,MORTGAGE,72000,0.1512,46
1258874,INDIVIDUAL,10+ years,Milwaukee School of Engineering,MORTGAGE,64800,0.0826,10
1255712,INDIVIDUAL,3 years,stanislaus county,MORTGAGE,52500,0.1227,11
867167,INDIVIDUAL,4 years,okonite cables,MORTGAGE,40800,0.1868,6
732478,INDIVIDUAL,4 years,McCook Cold Storage,MORTGAGE,150000,0.0016,13
1010855,INDIVIDUAL,6 years,St. Tammany Parish Hospital,MORTGAGE,86000,0,30
906697,INDIVIDUAL,7 years,lowes,MORTGAGE,60000,0.026,24
995716,INDIVIDUAL,< 1 year,Midwest Transit Equipment of MI,MORTGAGE,15120,0.1468,5
831160,INDIVIDUAL,1 year,United States Navy,MORTGAGE,26400,0.1936,14
499965,INDIVIDUAL,1 year,The Physician & Midwife Collaborative Practice,MORTGAGE,45000,0,12
1084661,INDIVIDUAL,2 years,Wingate University,MORTGAGE,26010,0.0161,4
1191842,INDIVIDUAL,5 years,USPS,MORTGAGE,45000,0.136,23
783349,INDIVIDUAL,7 years,Wing memorial hospital,MORTGAGE,150000,0.1288,26
421995,INDIVIDUAL,< 1 year,Mt. Clemens General Hospital,MORTGAGE,45204,0.2095,49
921655,INDIVIDUAL,10+ years,Army National Guard,MORTGAGE,113316,0.2171,53
817417,INDIVIDUAL,2 years,Morton Grove School District 70,MORTGAGE,130000,0.1254,41
903319,INDIVIDUAL,6 years,SSJID,MORTGAGE,97000,0.0605,29
716590,INDIVIDUAL,6 years,Las Vegas Metro Police,MORTGAGE,99600,0.0207,17
939758,INDIVIDUAL,4 years,Andrews Restaurant Supply,MORTGAGE,42000,0.0114,10
880319,INDIVIDUAL,10+ years,self,MORTGAGE,156000,0.2482,48
803849,INDIVIDUAL,9 years,SOUTHEAST KANSAS EDUCATION SERVICE CENTE,MORTGAGE,76000,0.2332,33
813336,INDIVIDUAL,10+ years,Alameda Co Health Dept,MORTGAGE,55000,0.1292,21
1265689,INDIVIDUAL,3 years,Department of Defense,MORTGAGE,115000,0.1318,16
