LoanID,MemberID,AddressState,ApplicationType,EmpTitle,Grade,IssueDate,LastCreditPullDate,LastPaymentDate,LoanStatus,NextPaymentDate,Purpose,SubGrade,Term,VerificationStatus,Installment,InterestRate,LoanAmount,TotalPayment,LoanKey
749594,948842,CA,INDIVIDUAL,Town of Apple Valley,A,11-05-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,car,A1, 36 months,Not Verified,108.58,0.0542,3600,3909,141
1039551,1269489,CA,INDIVIDUAL,Townsend Design,A,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,A1, 36 months,Not Verified,167.4,0.0603,5500,6026,142
725132,920343,DE,INDIVIDUAL,Astrazeneca Pharmaceuticals,A,11-04-2021,13-05-2021,13-04-2021,Fully Paid,13-05-2021,car,A5, 36 months,Not Verified,183.97,0.0766,5900,6534,143
759237,959469,MO,INDIVIDUAL,Tri-River Design & Construction,A,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,car,A1, 36 months,Not Verified,120.64,0.0542,4000,4343,144
388170,421436,FL,INDIVIDUAL,AMG Imaging Supplies,A,09-03-2021,15-05-2021,12-04-2021,Fully Paid,12-05-2021,car,A1, 36 months,Not Verified,372.55,0.0737,12000,13412,145
455641,565159,CT,INDIVIDUAL,College of Westchester,A,10-02-2021,15-10-2021,13-03-2021,Fully Paid,13-04-2021,car,A5, 36 months,Not Verified,312.81,0.0788,10000,11277,146
1031003,1260425,TX,INDIVIDUAL,AT&T,A,11-11-2021,14-11-2021,14-12-2021,Fully Paid,14-01-2022,car,A1, 36 months,Not Verified,121.75,0.0603,4000,4383,147
396521,436823,MA,INDIVIDUAL,Harvard University,A,09-05-2021,15-10-2021,10-06-2021,Fully Paid,10-07-2021,car,A3, 36 months,Not Verified,250.69,0.08,8000,8551,148
808963,1015737,IL,INDIVIDUAL,primus express inc,A,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,car,A1, 36 months,Not Verified,150.8,0.0542,5000,5429,149
1044077,1274416,FL,INDIVIDUAL,"E-Z-GO, Textron",A,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,A2, 36 months,Not Verified,92.12,0.0662,3000,3316,150
697609,888953,TX,INDIVIDUAL,ETMC Carthage,A,11-03-2021,14-11-2021,14-03-2021,Fully Paid,14-04-2021,car,A4, 36 months,Not Verified,124.04,0.0729,4000,4465,151
757255,957278,FL,INDIVIDUAL,Florida Farm Bureau Insurance Company,A,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,A5, 36 months,Not Verified,252.51,0.0849,8000,9090,152
713504,906743,VA,INDIVIDUAL,Graham Packaging Inc.,A,11-04-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,car,A5, 36 months,Not Verified,65.48,0.0766,2100,2357,153
472636,596860,VA,INDIVIDUAL,Prince William County Schools,A,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,car,A1, 36 months,Not Verified,247.2,0.0705,8000,8900,154
764852,965621,OH,INDIVIDUAL,Alliance Datg,A,11-05-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,A1, 36 months,Not Verified,180.96,0.0542,6000,6515,155
552448,711857,MO,INDIVIDUAL,"Hodgdon Powder Company,  Inc.",A,10-07-2021,15-09-2021,13-02-2021,Fully Paid,13-03-2021,car,A2, 36 months,Not Verified,135.38,0.0676,4400,4858,156
668787,855127,NY,INDIVIDUAL,Metropolitan Museum of Art,A,11-02-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,car,A2, 36 months,Not Verified,150.88,0.0579,4975,5432,157
508736,656465,PA,INDIVIDUAL,Sarnoff Corporation,A,10-04-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,car,A2, 36 months,Not Verified,64.62,0.0676,2100,2306,158
719399,913732,MO,INDIVIDUAL,IRS,A,11-04-2021,15-10-2021,11-10-2021,Fully Paid,11-11-2021,car,A2, 36 months,Not Verified,145.57,0.0579,4800,4930,159
707303,899636,WV,INDIVIDUAL,Champion Industries-CPC Printing,A,11-03-2021,16-03-2021,13-01-2021,Fully Paid,13-02-2021,car,A2, 36 months,Not Verified,121.31,0.0579,4000,4299,160
788944,992748,IL,INDIVIDUAL,Oncology Specialists,A,11-06-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,car,A2, 36 months,Not Verified,91.26,0.0599,3000,3285,161
597469,766903,IL,INDIVIDUAL,Finley Hospital,A,10-10-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,car,A2, 36 months,Not Verified,59.23,0.0676,1925,2013,162
987462,1211442,KY,INDIVIDUAL,Welborn Floral,A,11-10-2021,15-01-2021,14-10-2021,Fully Paid,14-11-2021,car,A3, 36 months,Not Verified,248.89,0.0751,8000,8936,163
661158,845559,AZ,INDIVIDUAL,TrueNorth Insurance Companies,A,11-01-2021,16-05-2021,14-02-2021,Fully Paid,14-03-2021,car,A1, 36 months,Not Verified,150.8,0.0542,5000,5429,164
1010097,1236893,MI,INDIVIDUAL,Vogel Plumbing,A,11-11-2021,16-01-2021,12-03-2021,Fully Paid,12-04-2021,car,A1, 36 months,Not Verified,45.66,0.0603,1500,1529,165
484323,616593,NJ,INDIVIDUAL,control point assoc,A,10-06-2021,16-02-2021,13-07-2021,Fully Paid,13-08-2021,car,A1, 36 months,Not Verified,146.88,0.0639,4800,5288,166
489841,625184,NJ,INDIVIDUAL,Interfaith Medical Center,A,10-03-2021,11-05-2021,11-05-2021,Fully Paid,11-06-2021,car,A5, 36 months,Not Verified,344.09,0.0788,11000,11796,167
1022407,1251195,LA,INDIVIDUAL,Larry Grayson Trucking,A,11-11-2021,15-04-2021,13-08-2021,Fully Paid,13-09-2021,car,A2, 36 months,Not Verified,184.23,0.0662,6000,6514,168
1027067,1256261,MI,INDIVIDUAL,K&K  TRANSPORT SERVICES,A,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,A2, 36 months,Not Verified,237.96,0.0662,7750,8566,169
466091,585294,NY,INDIVIDUAL,New York State DEC,A,09-12-2021,14-02-2021,12-12-2021,Fully Paid,12-01-2022,car,A2, 36 months,Not Verified,139.77,0.074,4500,5032,170
737488,934676,TX,INDIVIDUAL,D4D Technologies,A,11-04-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,car,A3, 36 months,Not Verified,185.05,0.0692,6000,6655,171
839671,1049845,MD,INDIVIDUAL,Onyx Power,A,11-08-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,car,A2, 36 months,Not Verified,292.01,0.0599,9600,10512,172
644846,825145,NY,INDIVIDUAL,Storms Ford Lincoln,A,11-01-2021,15-10-2021,14-01-2021,Fully Paid,14-02-2021,car,A2, 36 months,Not Verified,242.62,0.0579,8000,8734,173
511422,660596,WI,INDIVIDUAL,van galder bus co.,A,10-05-2021,16-03-2021,13-05-2021,Fully Paid,13-06-2021,car,A3, 36 months,Not Verified,46.41,0.0714,1500,1671,174
840046,1050351,CO,INDIVIDUAL,Canyon View Vineyard Church,A,11-08-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,car,A1, 36 months,Not Verified,60.32,0.0542,2000,2171,175
470186,593497,WA,INDIVIDUAL,Peak CMS,A,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,car,A2, 36 months,Not Verified,496.95,0.074,16000,17890,176
810774,1017727,LA,INDIVIDUAL,american sugar refining,A,11-07-2021,15-09-2021,14-07-2021,Fully Paid,14-08-2021,car,A3, 36 months,Not Verified,154.37,0.0699,5000,5557,177
591656,759924,NM,INDIVIDUAL,STATE FARM INSURANCE,A,10-10-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,car,A4, 36 months,Not Verified,186.67,0.0751,6000,6641,178
489630,624789,IL,INDIVIDUAL,Coilcraft,A,10-03-2021,11-09-2021,11-08-2021,Fully Paid,11-09-2021,car,A4, 36 months,Not Verified,121.33,0.0751,3900,4168,179
504878,650279,MD,INDIVIDUAL,S.P. Richards,A,10-04-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,car,A4, 36 months,Not Verified,342.21,0.0751,11000,12106,180
638309,817666,NY,INDIVIDUAL,altona correctional,A,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,car,A1, 36 months,Not Verified,180.96,0.0542,6000,6515,181
636676,815592,NY,INDIVIDUAL,Town of Cheektowaga,A,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,car,A2, 36 months,Not Verified,181.97,0.0579,6000,6551,182
818975,1027019,MO,INDIVIDUAL,State of Missouri,A,11-07-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,car,A2, 36 months,Not Verified,121.67,0.0599,4000,4254,183
608997,773056,UT,INDIVIDUAL,Avocent Corp,A,10-11-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,car,A5, 36 months,Not Verified,252.86,0.0691,12975,8921,184
775213,977451,GA,INDIVIDUAL,Porsche Cars N.A,A,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,A1, 36 months,Not Verified,90.48,0.0542,3000,3257,185
446193,423921,PA,INDIVIDUAL,Compleat Restorations,A,09-10-2021,16-04-2021,12-10-2021,Fully Paid,12-11-2021,car,A2, 36 months,Not Verified,124.24,0.074,4000,4472,186
828138,1037146,GA,INDIVIDUAL,American Home Shield,A,11-07-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,car,A2, 36 months,Not Verified,91.26,0.0599,3000,3071,187
444464,541920,MD,INDIVIDUAL,Indus Corporation,A,09-09-2021,11-09-2021,09-11-2021,Fully Paid,09-12-2021,car,A3, 36 months,Not Verified,185.76,0.0774,5950,5989,188
481657,612600,NY,INDIVIDUAL,NYC TRANSIT,A,10-02-2021,16-04-2021,12-05-2021,Fully Paid,12-06-2021,car,A4, 36 months,Not Verified,298.65,0.0751,9600,10669,189
997561,1222660,KY,INDIVIDUAL,S&S Tire,A,11-10-2021,15-12-2021,12-05-2021,Fully Paid,12-06-2021,car,A3, 36 months,Not Verified,155.56,0.0751,5000,5061,190
891766,1108628,OK,INDIVIDUAL,Eye care centers of america,A,11-09-2021,15-12-2021,14-06-2021,Fully Paid,14-07-2021,car,A4, 36 months,Not Verified,159.59,0.079,5100,5734,191
749248,948466,TX,INDIVIDUAL,Dematic Corp.,A,11-05-2021,16-05-2021,13-04-2021,Fully Paid,13-05-2021,car,A3, 36 months,Not Verified,216.11,0.0699,7000,7670,192
353365,356975,PA,INDIVIDUAL,Self-employed,A,08-08-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,car,A4, 36 months,Not Verified,78.72,0.0832,3000,2834,193
1032953,1262713,NY,INDIVIDUAL,NY State,A,11-11-2021,15-10-2021,12-01-2021,Fully Paid,12-02-2021,car,A5, 36 months,Not Verified,111.14,0.089,3500,3526,194
442982,538542,OH,INDIVIDUAL,BP Corporation North America,A,09-09-2021,11-07-2021,11-08-2021,Fully Paid,11-09-2021,car,A3, 36 months,Not Verified,218.54,0.0774,7000,7724,195
888206,1104499,AR,INDIVIDUAL,TEMPLE INLAND,A,11-09-2021,11-11-2021,11-11-2021,Fully Paid,11-12-2021,car,A2, 36 months,Not Verified,159.66,0.0662,5200,5229,196
793476,997991,KS,INDIVIDUAL,Farrar Corp,A,11-06-2021,12-08-2021,12-08-2021,Fully Paid,12-09-2021,car,A2, 36 months,Not Verified,127.76,0.0599,4200,4430,197
777143,979595,MO,INDIVIDUAL,Lee's Summit Schools,A,11-06-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,car,A3, 36 months,Not Verified,37.05,0.0699,1200,1305,198
978335,1201393,TX,INDIVIDUAL,CareFusion,A,11-10-2021,15-02-2021,12-10-2021,Fully Paid,12-11-2021,car,A1, 36 months,Not Verified,109.57,0.0603,3600,3768,199
664660,849849,AZ,INDIVIDUAL,TransPac Aviation Academy,A,11-02-2021,11-10-2021,11-10-2021,Fully Paid,11-11-2021,car,A1, 36 months,Not Verified,90.48,0.0542,3000,3099,200
510217,658773,PA,INDIVIDUAL,TIAA-CREF,A,10-05-2021,15-07-2021,13-05-2021,Fully Paid,13-06-2021,car,A2, 36 months,Not Verified,123.08,0.0676,4000,4431,201
578534,743854,CO,INDIVIDUAL,Holland Hart LLP,A,10-09-2021,15-08-2021,13-09-2021,Fully Paid,13-10-2021,car,A5, 36 months,Not Verified,145.46,0.0788,4650,5237,202
795748,1000505,TX,INDIVIDUAL,TTUHSC,A,11-06-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,car,A5, 36 months,Not Verified,45.77,0.0849,1450,1647,203
660364,844598,CA,INDIVIDUAL,Universal Punch Corp.,A,11-01-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,car,A3, 36 months,Not Verified,74.02,0.0692,2400,2572,204
869076,1064045,NV,INDIVIDUAL,Executive Jet Management,A,11-09-2021,16-04-2021,13-03-2021,Fully Paid,13-04-2021,car,A4, 36 months,Not Verified,186.61,0.0749,6000,6527,205
537890,694760,MA,INDIVIDUAL,valley Plating,A,10-06-2021,14-07-2021,12-07-2021,Fully Paid,12-08-2021,car,A3, 36 months,Not Verified,216.59,0.0714,7000,7699,206
441568,535793,TX,INDIVIDUAL,Cypress-Fairbanks ISD,A,09-09-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,car,A3, 36 months,Not Verified,249.75,0.0774,8000,8934,207
784597,963690,VA,INDIVIDUAL,Fleetwood Goldcowyard,A,11-06-2021,13-11-2021,12-09-2021,Fully Paid,12-10-2021,car,A2, 36 months,Not Verified,228.14,0.0599,7500,7911,208
617174,791294,CA,INDIVIDUAL,USA Properties Fund,A,10-11-2021,16-05-2021,11-11-2021,Fully Paid,11-12-2021,car,A2, 36 months,Not Verified,127.38,0.0579,4200,4394,209
1004390,1230821,IL,INDIVIDUAL,Tony Pai LLC,A,11-10-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,car,A2, 36 months,Not Verified,153.52,0.0662,5000,5182,210
594970,763931,IL,INDIVIDUAL,"Ideosity, Inc.",A,10-10-2021,12-02-2021,12-01-2021,Fully Paid,12-02-2021,car,A2, 36 months,Not Verified,184.61,0.0676,6000,6416,211
577896,743084,WV,INDIVIDUAL,AEP,A,10-09-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,car,A4, 36 months,Not Verified,171.11,0.0751,5500,6138,212
427621,451034,IL,INDIVIDUAL,ConnectGO Internet Inc,A,09-08-2021,12-11-2021,12-02-2021,Fully Paid,12-03-2021,car,A5, 36 months,Not Verified,142.98,0.0894,4500,5125,213
607161,778911,CA,INDIVIDUAL,st joseph,A,10-11-2021,11-06-2021,11-04-2021,Fully Paid,11-05-2021,car,A2, 36 months,Not Verified,193.34,0.0579,7200,6493,214
1050591,1281827,TX,INDIVIDUAL,Westlake Chemical Company,A,11-12-2021,15-02-2021,14-12-2021,Fully Paid,14-01-2022,car,A2, 36 months,Not Verified,128.96,0.0662,4200,4642,215
784065,987239,CA,INDIVIDUAL,DDI,A,11-06-2021,14-06-2021,14-07-2021,Fully Paid,14-08-2021,car,A3, 36 months,Not Verified,111.15,0.0699,3600,4001,216
973462,1195465,MO,INDIVIDUAL,Shick USA,A,11-10-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,car,A2, 36 months,Not Verified,294.76,0.0662,9600,10371,217
375143,397032,NJ,INDIVIDUAL,United Natural Food Inc,A,09-01-2021,14-04-2021,12-02-2021,Fully Paid,12-03-2021,car,A2, 36 months,Not Verified,155.96,0.0768,5000,5614,218
737546,934744,PA,INDIVIDUAL,EvolveIP,A,11-04-2021,16-02-2021,12-02-2021,Fully Paid,12-03-2021,car,A2, 36 months,Not Verified,90.99,0.0579,3000,3117,219
571927,735661,WY,INDIVIDUAL,Murphy's Mountain Jewelers,A,10-08-2021,14-03-2021,13-09-2021,Fully Paid,13-10-2021,car,A3, 36 months,Not Verified,222.78,0.0714,7200,8020,220
555691,715619,WA,INDIVIDUAL,city of hoquiam,A,10-07-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,car,A4, 36 months,Not Verified,264.45,0.0751,8500,9520,221
563254,724759,TX,INDIVIDUAL,L-3 Communications,A,10-08-2021,11-04-2021,11-05-2021,Fully Paid,11-06-2021,car,A3, 36 months,Not Verified,123.77,0.0714,4000,4117,222
613392,786442,VA,INDIVIDUAL,Standex Engraving LLC,B,10-11-2021,13-11-2021,13-12-2021,Fully Paid,13-01-2022,car,B2, 36 months,Not Verified,111.71,0.0925,3500,4022,223
582666,748779,NM,INDIVIDUAL,City of Rio Rancho,B,10-09-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,car,B2, 36 months,Not Verified,166.37,0.1075,5100,5989,224
604494,775520,FL,INDIVIDUAL,Broward County,B,10-10-2021,14-10-2021,12-05-2021,Fully Paid,12-06-2021,car,B4, 36 months,Not Verified,309.72,0.0999,9600,10687,225
768960,970363,WV,INDIVIDUAL,Leslie Equipment Co.,B,11-05-2021,14-05-2021,13-09-2021,Fully Paid,13-10-2021,car,B5, 36 months,Not Verified,149.45,0.1199,4500,5316,226
626313,802616,AZ,INDIVIDUAL,YUMA COUNTY,B,10-12-2021,14-03-2021,14-02-2021,Fully Paid,14-03-2021,car,B5, 36 months,Not Verified,129.75,0.1036,4000,4674,227
485006,617757,PA,INDIVIDUAL,Prudential,B,10-03-2021,10-09-2021,10-09-2021,Fully Paid,10-10-2021,car,B2, 36 months,Not Verified,362.71,0.1025,11200,11655,228
847572,1059082,LA,INDIVIDUAL,excell co.,B,11-08-2021,15-09-2021,14-09-2021,Fully Paid,14-10-2021,car,B3, 36 months,Not Verified,294.61,0.1099,9000,10606,229
736278,933143,SC,INDIVIDUAL,Quality Carriers,B,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,car,B4, 36 months,Not Verified,136.99,0.1074,4200,4931,230
478569,607608,OR,INDIVIDUAL,Northwood Manufacturing,B,10-01-2021,16-05-2021,12-09-2021,Fully Paid,12-10-2021,car,B2, 36 months,Not Verified,118.69,0.1148,3600,4256,231
776333,978668,KY,INDIVIDUAL,med plus staffing,B,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,car,B4, 36 months,Not Verified,164.86,0.1149,5000,5935,232
694032,884903,MD,INDIVIDUAL,Cosmo Films,B,11-03-2021,11-10-2021,11-09-2021,Fully Paid,11-10-2021,car,B5, 36 months,Not Verified,98.38,0.1111,3000,3157,233
787055,990554,OH,INDIVIDUAL,Swagelok,B,11-06-2021,13-02-2021,12-02-2021,Fully Paid,12-03-2021,car,B3, 36 months,Not Verified,106.39,0.1099,3250,3443,234
431130,511576,WV,INDIVIDUAL,"Verizon Federal, Inc.",B,09-07-2021,14-11-2021,11-04-2021,Fully Paid,11-05-2021,car,B2, 36 months,Not Verified,98.59,0.1126,3000,3430,235
1004136,1230766,GA,INDIVIDUAL,Polychem,B,11-10-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,car,B1, 36 months,Not Verified,161.13,0.0991,5000,5800,236
389965,395889,MA,INDIVIDUAL,Applebee's,B,09-10-2021,15-05-2021,12-03-2021,Fully Paid,12-04-2021,car,B4, 36 months,Not Verified,399.6,0.1218,12000,14275,237
676230,864190,AL,INDIVIDUAL,"Cork, Hill and Company, L.L.C.",B,11-03-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,car,B2, 36 months,Not Verified,484.01,0.1,15000,17424,238
788986,992800,NC,INDIVIDUAL,carolina health care,B,11-06-2021,15-01-2021,12-03-2021,Fully Paid,12-04-2021,car,B2, 36 months,Not Verified,99.27,0.1059,3050,3225,239
494363,632851,NM,INDIVIDUAL,,B,10-03-2021,11-08-2021,11-09-2021,Fully Paid,11-10-2021,car,B4, 36 months,Not Verified,108.03,0.1099,3300,3712,240
561280,722341,VA,INDIVIDUAL,Advance Auto Parts,B,10-08-2021,16-05-2021,12-04-2021,Fully Paid,12-05-2021,car,B2, 36 months,Not Verified,182.68,0.1075,5600,6340,241
636721,815649,MD,INDIVIDUAL,The American Sugar Refiining Co,B,10-12-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,car,B3, 36 months,Not Verified,385.07,0.0962,12000,13631,242
1037682,1267588,OH,INDIVIDUAL,Countryside Animal Hospital,B,11-12-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,car,B4, 36 months,Not Verified,160.4,0.1242,4800,5774,243
611873,784596,NM,INDIVIDUAL,B N S F Railroad,B,10-11-2021,15-12-2021,13-12-2021,Fully Paid,13-01-2022,car,B4, 36 months,Not Verified,122.6,0.0999,3800,4414,244
554118,713865,NJ,INDIVIDUAL,Mt. Olive Twp,B,10-07-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,car,B2, 36 months,Not Verified,55.46,0.1075,1700,1970,245
781298,984137,TX,INDIVIDUAL,,B,11-06-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,car,B2, 36 months,Not Verified,278.85,0.1114,8500,10038,246
652490,834488,TX,INDIVIDUAL,San Antonio Fire Department,B,11-01-2021,11-02-2021,11-03-2021,Fully Paid,11-04-2021,car,B5, 36 months,Not Verified,181.17,0.1111,5525,5577,247
707827,900219,NY,INDIVIDUAL,Nutricap Labs,B,11-03-2021,14-09-2021,12-01-2021,Fully Paid,12-02-2021,car,B3, 36 months,Not Verified,389.3,0.1037,12000,12843,248
372096,390612,CA,INDIVIDUAL,South San Francisco Fire Department,B,09-01-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,car,B3, 36 months,Not Verified,82.54,0.1158,2500,2975,249
831545,1040782,TX,INDIVIDUAL,Cudd Energy Services,B,11-08-2021,13-03-2021,13-02-2021,Fully Paid,13-03-2021,car,B1, 36 months,Not Verified,193.58,0.0999,6000,6699,250
485338,618278,TX,INDIVIDUAL,TSI CORP,B,10-02-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,car,B1, 36 months,Not Verified,289.9,0.0988,9000,10437,251
497757,638159,VA,INDIVIDUAL,Food Lion,B,10-04-2021,16-01-2021,13-04-2021,Fully Paid,13-05-2021,car,B3, 36 months,Not Verified,244.2,0.1062,7500,8792,252
296489,296474,NJ,INDIVIDUAL,Johnson & Johnson,B,08-03-2021,16-05-2021,11-02-2021,Fully Paid,11-03-2021,car,B2, 36 months,Not Verified,578.79,0.0976,18000,21247,253
456763,567415,AZ,INDIVIDUAL,Data Doctors,B,09-11-2021,16-05-2021,11-07-2021,Fully Paid,11-08-2021,car,B5, 36 months,Not Verified,117.14,0.1253,3500,3880,254
784904,988157,MI,INDIVIDUAL,West Ottawa Public Schools,B,11-06-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,car,B1, 36 months,Not Verified,193.58,0.0999,6000,6366,255
882693,1097939,CA,INDIVIDUAL,John Muir Health,B,11-09-2021,14-09-2021,14-10-2021,Fully Paid,14-11-2021,car,B2, 36 months,Not Verified,57.01,0.1065,1750,2052,256
361726,370454,PA,INDIVIDUAL,Horace Mann Insurance,B,08-11-2021,10-04-2021,10-04-2021,Fully Paid,10-05-2021,car,B2, 36 months,Not Verified,174.73,0.1051,5375,5988,257
444554,542120,MA,INDIVIDUAL,"I-many, Inc.",C,09-10-2021,14-11-2021,11-05-2021,Fully Paid,11-06-2021,car,C1, 36 months,Not Verified,319.52,0.1287,9500,11012,258
512859,662623,CA,INDIVIDUAL,city of dixon,C,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,car,C1, 36 months,Not Verified,201.4,0.1273,6000,7251,259
696646,887830,FL,INDIVIDUAL,tyco electronics,C,11-03-2021,16-02-2021,14-03-2021,Fully Paid,14-04-2021,car,C4, 36 months,Not Verified,136.33,0.138,4000,4908,260
536605,693209,AZ,INDIVIDUAL,dish network,C,10-06-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,car,C5, 36 months,Not Verified,165.74,0.1472,4800,5499,261
427684,505430,PA,INDIVIDUAL,Prostar Packaging,C,09-07-2021,11-05-2021,11-06-2021,Fully Paid,11-07-2021,car,C4, 36 months,Not Verified,122.13,0.1347,3600,4242,262
735694,932478,CA,INDIVIDUAL,Agile1 Inc.,C,11-05-2021,15-02-2021,14-06-2021,Fully Paid,14-07-2021,car,C5, 36 months,Not Verified,264.32,0.1523,7600,9515,263
458516,570794,FL,INDIVIDUAL,walmart,C,09-12-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,car,C5, 36 months,Not Verified,343.06,0.1426,10000,12350,264
732431,928636,PA,INDIVIDUAL,Penn United Technologies,C,11-04-2021,13-12-2021,12-09-2021,Fully Paid,12-10-2021,car,C1, 36 months,Not Verified,83.86,0.1268,2500,2829,265
495428,634592,WI,INDIVIDUAL,"Hennes Services, Inc.",C,10-03-2021,15-07-2021,11-11-2021,Fully Paid,11-12-2021,car,C2, 36 months,Not Verified,215.97,0.1311,6400,7438,266
737746,934984,NC,INDIVIDUAL,Ingles Markets,C,11-04-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,car,C5, 36 months,Not Verified,171.31,0.1417,5000,6040,267
970187,1191431,GA,INDIVIDUAL,Floor Productions llc,C,11-09-2021,16-05-2021,14-01-2021,Fully Paid,14-02-2021,car,C5, 36 months,Not Verified,196.77,0.1596,5600,6969,268
1008709,1235403,PA,INDIVIDUAL,NexTier Bank,C,11-11-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,car,C1, 36 months,Not Verified,135.73,0.1349,4000,4871,269
364302,374794,VA,INDIVIDUAL,PHILIP MORRIS,C,08-12-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,car,C5, 36 months,Not Verified,202.28,0.1304,6000,7282,270
793800,998342,GA,INDIVIDUAL,J&K Fleas An'Tiques,D,11-06-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,car,D2, 36 months,Not Verified,126.55,0.1599,3600,4556,271
572542,736455,NY,INDIVIDUAL,Frontier Telephone,D,10-08-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,car,D4, 36 months,Not Verified,140.53,0.1595,4000,4995,272
510506,659194,WA,INDIVIDUAL,lucky eagle casino,D,10-05-2021,12-05-2021,12-04-2021,Fully Paid,12-05-2021,car,D3, 36 months,Not Verified,104.49,0.1533,3000,3647,273
366128,377327,CA,INDIVIDUAL,Hacienda La Puente USD,A,08-12-2021,09-02-2021,09-02-2021,Fully Paid,09-03-2021,car,A4, 36 months,Not Verified,127.79,0.0932,4000,4059,274
549126,707878,AZ,INDIVIDUAL,city of yuma,A,10-07-2021,13-07-2021,13-04-2021,Fully Paid,13-05-2021,car,A2, 36 months,Not Verified,123.07,0.0676,4000,4424,275
